Temparature,Humidity,Moisture,Cluster,Soil Type
20.45,45.709999999999994,55.90999999999999,2,Red
33.66,76.53,54.93,1,Clayey
27.79,51.33,28.88,0,Loamy
30.52,54.99,69.02,0,Loamy
28.83,64.74,44.66,2,Red
31.78,66.32,62.44,2,Red
28.49,61.78,47.46,4,Sandy
26.7,61.16,69.76,1,Clayey
23.59,48.13,28.610000000000003,4,Sandy
32.73,67.1,34.06,0,Loamy
33.44,67.04,56.66,0,Loamy
27.3,58.19,21.84,0,Loamy
30.789999999999996,53.82,68.44,0,Loamy
26.880000000000003,59.5,33.0,1,Clayey
25.28,48.160000000000004,60.97,1,Clayey
39.78,59.7,70.0,4,Sandy
28.53,58.99,66.34,2,Red
23.38,59.24,45.99,4,Sandy
26.95,52.129999999999995,54.83,4,Sandy
30.24,57.35,39.81,1,Clayey
30.01,48.4,35.35,3,Clayey
34.19,69.83,62.1,4,Sandy
33.16,66.73,50.78,0,Loamy
37.12,70.82,39.36,1,Clayey
38.56,68.08,57.75,4,Sandy
27.12,58.16,22.74,1,Clayey
24.73,51.53,26.69,0,Loamy
28.36,52.45,31.86,2,Red
37.97,57.61,56.510000000000005,0,Loamy
31.75,49.36,57.18,3,Clayey
39.48,79.62,45.0,2,Red
31.73,51.04,30.080000000000002,0,Loamy
32.2,72.21,60.57,0,Loamy
33.52,56.48,24.69,4,Sandy
35.4,66.88,56.010000000000005,3,Clayey
27.28,44.46,51.74000000000001,3,Clayey
33.78,69.12,20.23,0,Loamy
28.26,60.74,38.67,2,Red
32.33,64.89,54.65,0,Loamy
39.82,68.1,26.420000000000005,2,Red
23.86,58.39,20.05,0,Loamy
22.59,56.96,27.150000000000002,2,Red
25.76,66.93,23.29,2,Red
24.38,52.1,61.63,1,Clayey
24.99,61.19,45.63,1,Clayey
26.32,57.42,33.27,3,Clayey
25.92,59.83,38.31,2,Red
35.0,75.25,35.02,0,Loamy
26.66,68.27,47.59,4,Sandy
20.3,54.28,45.3,2,Red
25.23,45.43,37.13,1,Clayey
30.71,56.46,43.4,3,Clayey
33.8,58.42,63.96000000000001,3,Clayey
25.47,48.38,36.0,1,Clayey
26.75,60.71000000000001,69.47,2,Red
31.97,52.190000000000005,32.94,1,Clayey
30.06,63.79999999999999,35.07,2,Red
25.45,53.33,23.38,0,Loamy
38.04,64.69,48.58,3,Clayey
40.0,75.91,41.53,2,Red
26.7,49.6,42.38,2,Red
30.019999999999996,65.59,54.31,0,Loamy
30.26,44.919999999999995,59.46,1,Clayey
24.6,42.57,45.33,3,Clayey
33.02,75.26,31.06,2,Red
28.62,46.23,66.04,2,Red
29.989999999999995,69.45,20.0,0,Loamy
25.88,62.120000000000005,69.37,1,Clayey
30.13,68.83,49.19,3,Clayey
34.13,72.64,46.55,1,Clayey
32.58,55.89000000000001,49.25,2,Red
35.37,75.72,32.49,2,Red
31.8,60.45,29.67,1,Clayey
38.31,61.97,48.6,4,Sandy
36.93,64.85,47.1,2,Red
21.889999999999997,47.55,20.0,3,Clayey
40.0,75.07,38.95,3,Clayey
37.05,69.76,48.65,1,Clayey
33.03,57.67,46.12,3,Clayey
30.600000000000005,60.9,57.87,2,Red
32.22,60.78,34.61,2,Red
32.77,60.31,32.09,0,Loamy
29.89,52.86,50.67,4,Sandy
35.93,68.53,36.36,4,Sandy
37.85,64.18,57.45,4,Sandy
24.66,47.81000000000001,24.37,4,Sandy
28.480000000000004,69.99,27.05,1,Clayey
35.25,55.27,39.3,0,Loamy
32.92,51.51,35.47,1,Clayey
39.3,71.67,43.17,4,Sandy
30.2,43.41,40.91,1,Clayey
32.52,64.65,24.55,4,Sandy
26.390000000000004,58.76,26.14,3,Clayey
29.87,57.279999999999994,37.3,1,Clayey
33.84,67.09,53.03,3,Clayey
30.96,55.9,41.09,2,Red
33.1,57.5,42.07,3,Clayey
26.16,59.25,36.27,4,Sandy
32.22,68.32,47.1,4,Sandy
25.96,57.58,55.010000000000005,1,Clayey
29.98,56.89,32.9,0,Loamy
36.91,73.2,33.96,2,Red
34.0,73.7,57.779999999999994,4,Sandy
27.53,51.5,38.22,4,Sandy
35.43,50.87,44.74,0,Loamy
32.22,54.23,47.91,1,Clayey
26.65,56.41,66.61,0,Loamy
30.49,55.56,64.02,0,Loamy
26.99,44.75,36.06,4,Sandy
26.110000000000003,58.64,22.93,3,Clayey
32.64,56.739999999999995,45.11,2,Red
28.63,63.42,48.86,4,Sandy
22.6,60.21000000000001,36.97,4,Sandy
28.970000000000002,68.66,31.320000000000004,3,Clayey
32.04,68.28,40.21,2,Red
25.600000000000005,54.32,31.260000000000005,0,Loamy
28.9,60.24,35.76,3,Clayey
26.66,60.4,30.09,3,Clayey
33.83,61.269999999999996,70.0,4,Sandy
34.54,63.82,62.84,3,Clayey
28.91,41.55,69.89,0,Loamy
36.28,62.7,32.29,3,Clayey
25.51,66.21,44.24,1,Clayey
24.4,60.18,37.67,1,Clayey
32.06,46.96,51.16,4,Sandy
40.0,71.75,46.13,0,Loamy
36.49,69.41,58.49000000000001,3,Clayey
24.259999999999998,61.88,65.71,3,Clayey
23.84,61.45,20.0,4,Sandy
31.05,59.62,35.9,4,Sandy
28.51,55.73,42.73,2,Red
36.45,68.49,26.71,0,Loamy
29.800000000000004,66.69,70.0,3,Clayey
27.409999999999997,49.33,22.31,0,Loamy
30.290000000000003,48.59,52.49,4,Sandy
40.0,69.41,43.69,2,Red
26.52,49.70000000000001,59.42,0,Loamy
29.97,57.71,70.0,3,Clayey
29.010000000000005,57.85,40.02,4,Sandy
28.83,59.28,49.24,4,Sandy
23.87,61.849999999999994,26.36,4,Sandy
36.75,69.93,42.63,4,Sandy
34.96,53.85,35.07,4,Sandy
32.9,66.62,21.84,3,Clayey
24.66,59.3,31.83,3,Clayey
28.78,65.76,64.46,4,Sandy
36.61,57.83,47.58,4,Sandy
30.33,61.55,45.94,4,Sandy
24.68,45.27,47.81,3,Clayey
20.7,52.06,31.55,2,Red
30.810000000000002,65.77,45.65,1,Clayey
36.75,74.94,55.55,0,Loamy
29.68,55.32,30.31,3,Clayey
29.45,51.32000000000001,62.419999999999995,0,Loamy
28.42,49.48,38.23,1,Clayey
35.39,69.31,42.02,1,Clayey
33.12,66.48,41.95,4,Sandy
28.27,69.62,65.41,4,Sandy
33.61,68.82,40.58,3,Clayey
25.71,55.35000000000001,40.7,3,Clayey
23.02,62.92,28.92,1,Clayey
25.53,52.01,43.54,3,Clayey
29.520000000000003,46.94,40.51,2,Red
31.28,59.63000000000001,56.78999999999999,3,Clayey
27.39,58.57000000000001,47.88,1,Clayey
24.97,57.24000000000001,56.69,4,Sandy
34.81,77.03,58.09000000000001,2,Red
30.22,68.75,58.38999999999999,4,Sandy
27.950000000000003,52.04,60.21999999999999,4,Sandy
36.68,59.35,46.12,3,Clayey
33.98,50.38,53.629999999999995,4,Sandy
35.25,65.6,41.85,2,Red
21.87,46.4,37.57,4,Sandy
21.660000000000004,44.54,59.31000000000001,1,Clayey
27.7,51.81,52.300000000000004,4,Sandy
35.18,71.74,59.49999999999999,1,Clayey
31.640000000000004,58.28,29.1,4,Sandy
35.7,57.43,35.8,2,Red
33.87,54.76,35.38,0,Loamy
37.24,59.51,60.24,1,Clayey
27.81,67.33,35.83,3,Clayey
38.13,56.75,55.03,0,Loamy
31.880000000000003,69.26,37.67,0,Loamy
37.62,56.81,33.81,3,Clayey
22.409999999999997,58.55,33.15,3,Clayey
29.65,57.73,44.42,0,Loamy
28.760000000000005,50.29,26.63,0,Loamy
23.62,54.1,36.08,1,Clayey
33.13,65.2,62.77,1,Clayey
30.050000000000004,49.6,38.88,1,Clayey
25.12,59.64,41.7,1,Clayey
34.27,61.65,38.7,0,Loamy
27.91,57.81,37.13,3,Clayey
26.41,53.31,47.82,2,Red
30.4,55.73,55.43,4,Sandy
32.51,54.93,36.01,0,Loamy
26.68,58.71,31.629999999999995,1,Clayey
29.79,52.4,41.74,4,Sandy
27.58,61.82,63.25999999999999,4,Sandy
33.86,71.98,39.51,3,Clayey
31.19,54.28,56.93,1,Clayey
37.5,78.9,55.17999999999999,0,Loamy
24.529999999999998,51.089999999999996,51.47999999999999,4,Sandy
34.71,71.46,27.27,2,Red
28.709999999999997,61.580000000000005,39.06,4,Sandy
26.71,56.92,34.15,2,Red
38.54,57.010000000000005,49.61,1,Clayey
36.76,71.56,36.82,3,Clayey
30.58,51.06,30.0,0,Loamy
29.48,49.92,23.52,1,Clayey
31.21,58.81,41.61,1,Clayey
34.58,58.18,59.64,3,Clayey
30.13,58.46,60.18,0,Loamy
24.63,53.02,36.99,0,Loamy
30.44,63.3,49.43,1,Clayey
32.06,55.75,63.43,0,Loamy
29.219999999999995,51.42,31.769999999999996,0,Loamy
24.12,52.169999999999995,38.96,0,Loamy
36.74,54.42,31.680000000000003,1,Clayey
34.73,70.2,55.44,0,Loamy
26.110000000000003,42.81,42.69,1,Clayey
27.48,43.68,31.29,1,Clayey
24.259999999999998,56.62,34.63,0,Loamy
27.33,58.93,31.31,0,Loamy
32.75,57.13,30.990000000000002,2,Red
24.32,64.62,26.900000000000002,4,Sandy
34.22,66.2,65.25,3,Clayey
30.77,60.08,39.33,1,Clayey
28.84,59.5,20.0,2,Red
25.9,59.1,46.8,4,Sandy
26.17,51.76,33.52,0,Loamy
27.2,62.82,65.08,3,Clayey
29.73,48.28,26.09,4,Sandy
32.31,63.38,48.51,0,Loamy
36.46,63.12,40.28,1,Clayey
22.84,59.33,62.69,3,Clayey
25.4,56.88,53.51,0,Loamy
24.83,57.64,41.53,2,Red
34.99,53.45,34.55,1,Clayey
35.41,55.99,30.990000000000002,0,Loamy
35.73,68.68,38.23,1,Clayey
38.03,72.22,45.56,2,Red
38.49,73.46,46.36,0,Loamy
35.33,57.99,70.0,3,Clayey
27.72,44.26,20.0,0,Loamy
32.64,48.78,46.52,3,Clayey
20.18,51.57,34.03,4,Sandy
31.330000000000002,55.22,24.37,4,Sandy
25.58,54.13,29.550000000000004,1,Clayey
23.98,55.05,31.370000000000005,3,Clayey
30.75,52.41,37.5,0,Loamy
27.83,48.96999999999999,45.35,0,Loamy
29.779999999999998,57.79,45.7,3,Clayey
27.09,53.92,37.19,0,Loamy
26.43,60.24999999999999,35.78,4,Sandy
27.82,48.81,25.680000000000003,1,Clayey
33.4,62.87,43.1,3,Clayey
31.47,62.21,66.18,1,Clayey
31.349999999999998,67.11,31.380000000000003,0,Loamy
26.82,51.3,34.82,2,Red
26.78,65.69,55.2,4,Sandy
25.92,47.69,61.97,3,Clayey
27.58,42.95000000000001,54.68999999999999,4,Sandy
34.13,69.91,26.150000000000002,4,Sandy
27.47,46.61,31.72,0,Loamy
37.79,66.43,53.61,1,Clayey
37.81,64.17,31.59,4,Sandy
30.8,58.77,21.23,4,Sandy
28.25,54.74,70.0,2,Red
26.16,45.709999999999994,32.82,3,Clayey
33.66,67.43,38.06,4,Sandy
33.31,66.96,40.72,2,Red
27.139999999999997,52.85,56.67999999999999,4,Sandy
28.699999999999996,54.11999999999999,34.2,4,Sandy
39.07,73.97,37.05,0,Loamy
25.64,57.81,39.15,1,Clayey
32.86,61.11,38.13,1,Clayey
35.95,56.17,51.09,1,Clayey
38.15,76.07,50.5,1,Clayey
27.97,61.870000000000005,53.56000000000001,1,Clayey
32.21,69.43,39.24,2,Red
35.52,75.0,62.64000000000001,1,Clayey
27.25,57.18,56.38000000000001,3,Clayey
34.84,55.67,20.0,1,Clayey
38.74,72.41,27.399999999999995,2,Red
26.87,52.34000000000001,36.12,1,Clayey
33.62,61.17,32.6,3,Clayey
31.47,70.69,49.36,1,Clayey
20.18,49.79999999999999,27.779999999999998,2,Red
27.160000000000004,55.4,35.51,0,Loamy
29.219999999999995,51.72,43.95,1,Clayey
31.2,50.88,26.64,2,Red
38.86,75.86,37.69,3,Clayey
35.31,77.47,46.4,3,Clayey
30.59,56.57,30.01,4,Sandy
26.120000000000005,58.73,50.25999999999999,3,Clayey
25.49,50.89,63.63000000000001,0,Loamy
33.52,57.98,49.92,1,Clayey
31.880000000000003,52.97,49.87,1,Clayey
33.94,55.33,48.3,3,Clayey
27.97,47.65,45.75,1,Clayey
29.43,65.58,51.3,3,Clayey
29.37,58.43999999999999,44.49,1,Clayey
27.430000000000003,56.68,24.36,3,Clayey
32.66,59.5,27.0,1,Clayey
25.17,43.89,65.91,1,Clayey
27.51,55.86,41.39,1,Clayey
26.81,58.78,49.15,3,Clayey
29.29,69.9,43.81,1,Clayey
32.07,63.03,39.38,4,Sandy
30.290000000000003,69.78,31.579999999999995,1,Clayey
22.460000000000004,48.46,43.17,3,Clayey
24.89,41.79,54.45000000000001,1,Clayey
29.43,62.46,43.26,1,Clayey
33.82,63.87,30.01,1,Clayey
36.91,75.0,34.75,3,Clayey
37.61,71.93,31.010000000000005,1,Clayey
23.969999999999995,42.57,33.9,0,Loamy
21.48,43.69,41.22,4,Sandy
28.56,69.25,43.73,2,Red
28.78,60.98,46.86,3,Clayey
25.830000000000002,42.5,60.32000000000001,3,Clayey
21.27,59.980000000000004,35.59,2,Red
27.79,46.46000000000001,33.4,1,Clayey
36.34,67.59,43.01,3,Clayey
26.57,52.980000000000004,56.7,4,Sandy
27.78,57.1,42.64,1,Clayey
26.99,44.72999999999999,51.9,4,Sandy
29.83,64.29,45.68,1,Clayey
23.56,56.69,37.04,2,Red
31.85,62.5,31.510000000000005,4,Sandy
26.79,58.42,26.41,4,Sandy
27.02,55.09,35.69,2,Red
25.4,59.22999999999999,35.65,3,Clayey
28.200000000000003,47.14,48.34,1,Clayey
34.32,61.36,44.53,1,Clayey
34.8,76.07,30.81,2,Red
29.16,51.25,37.86,2,Red
33.55,69.48,37.73,3,Clayey
35.14,68.94,36.73,4,Sandy
31.21,67.98,48.85,1,Clayey
27.89,53.82,40.72,1,Clayey
39.78,72.13,29.770000000000003,3,Clayey
33.64,62.64000000000001,37.52,2,Red
26.29,44.72,37.75,3,Clayey
27.419999999999998,62.2,57.15,4,Sandy
32.51,53.53,45.88,2,Red
33.57,54.09,68.48,1,Clayey
30.06,57.81999999999999,29.93,4,Sandy
40.0,75.94,34.96,2,Red
21.359999999999996,46.46000000000001,35.37,3,Clayey
30.850000000000005,62.03,23.42,3,Clayey
29.42,72.78,42.89,3,Clayey
38.27,63.65,41.45,3,Clayey
25.08,61.53,34.32,0,Loamy
33.46,72.4,40.83,2,Red
27.400000000000002,56.09,57.66,3,Clayey
31.91,46.26,41.51,1,Clayey
30.019999999999996,66.49,49.75,0,Loamy
26.05,51.23,34.11,0,Loamy
38.11,67.76,40.16,0,Loamy
25.819999999999997,44.33,29.18,0,Loamy
36.49,65.48,39.34,2,Red
23.39,59.65,40.74,3,Clayey
33.0,55.09,52.36999999999999,1,Clayey
33.34,73.86,48.0,3,Clayey
29.17,64.55,46.56,4,Sandy
24.82,45.77,51.470000000000006,3,Clayey
27.190000000000005,46.21000000000001,27.99,0,Loamy
34.5,63.21999999999999,50.73,0,Loamy
31.98,45.3,30.75,0,Loamy
31.7,73.98,42.06,0,Loamy
30.25,60.34,33.5,4,Sandy
38.47,55.13999999999999,50.1,2,Red
35.84,62.15,67.16,4,Sandy
35.77,67.17,42.53,1,Clayey
27.139999999999997,68.62,46.27,4,Sandy
32.99,70.55,34.22,0,Loamy
33.14,50.64,55.05,0,Loamy
25.7,57.85999999999999,20.0,0,Loamy
25.65,55.02,37.37,2,Red
28.480000000000004,55.48,25.55,0,Loamy
26.120000000000005,60.43,58.13,1,Clayey
22.99,44.67,30.17,1,Clayey
35.57,70.66,40.03,1,Clayey
25.78,57.76,65.12,1,Clayey
38.93,72.28,67.64,2,Red
34.4,70.85,53.05,1,Clayey
23.28,45.27,43.77,4,Sandy
29.27,65.89,70.0,4,Sandy
28.06,44.089999999999996,58.46,2,Red
29.55,60.62,45.99,4,Sandy
29.91,45.99,64.48,4,Sandy
32.92,60.86,60.26,3,Clayey
36.6,61.48,20.0,1,Clayey
35.3,76.77,44.61,2,Red
32.46,62.03,48.0,2,Red
31.52,57.93,68.2,3,Clayey
28.54,55.75,38.08,3,Clayey
26.329999999999995,58.16,43.91,2,Red
31.55,50.78000000000001,32.59,0,Loamy
33.51,66.81,32.19,0,Loamy
33.19,62.86,37.31,2,Red
24.07,54.47,28.690000000000005,0,Loamy
37.03,73.51,35.21,0,Loamy
29.520000000000003,56.54999999999999,31.92,3,Clayey
33.35,71.63,38.11,0,Loamy
30.33,51.05,33.36,3,Clayey
31.18,55.84,28.310000000000002,3,Clayey
37.84,66.91,57.7,4,Sandy
32.56,68.67,23.64,0,Loamy
31.72,45.26,28.54,3,Clayey
31.099999999999998,45.980000000000004,25.78,1,Clayey
29.800000000000004,59.730000000000004,35.64,2,Red
33.62,63.24,36.1,3,Clayey
34.15,57.16,39.48,4,Sandy
29.13,53.38,49.08,2,Red
30.83,57.02,57.45,0,Loamy
35.36,56.86,36.82,0,Loamy
25.98,56.09,45.29,4,Sandy
25.86,45.62,35.68,2,Red
29.91,60.03,58.49999999999999,3,Clayey
27.33,55.62,31.28,3,Clayey
34.51,68.73,69.9,0,Loamy
32.14,71.89,41.21,0,Loamy
34.01,63.87,51.24000000000001,3,Clayey
30.01,59.57,35.04,2,Red
35.19,65.14,22.12,1,Clayey
28.81,54.94,41.6,1,Clayey
30.77,55.44,46.67,3,Clayey
32.43,56.6,64.19,2,Red
34.68,50.94,55.43,1,Clayey
24.83,59.190000000000005,31.4,3,Clayey
28.86,73.5,29.53,1,Clayey
29.84,65.34,35.1,4,Sandy
38.76,56.94,56.53,4,Sandy
35.24,66.47,51.44,2,Red
34.51,58.28,63.85000000000001,3,Clayey
23.93,60.03,29.73,1,Clayey
28.0,58.95,32.66,2,Red
25.019999999999996,45.57,38.91,1,Clayey
30.76,50.1,44.85,3,Clayey
30.4,52.84,59.57,3,Clayey
23.54,47.71,27.919999999999998,2,Red
29.87,52.38000000000001,22.8,1,Clayey
34.57,55.71999999999999,20.0,0,Loamy
31.63,50.38,31.45,3,Clayey
31.73,51.82,37.23,4,Sandy
25.36,62.76,62.31999999999999,3,Clayey
36.64,57.29,24.08,1,Clayey
32.1,65.89,70.0,3,Clayey
36.17,73.15,60.09000000000001,1,Clayey
38.68,76.72,57.16,2,Red
31.23,66.32,27.49,2,Red
31.19,71.44,46.39,0,Loamy
29.35,61.82,63.95,4,Sandy
27.409999999999997,56.77,45.73,3,Clayey
32.63,66.83,49.59,2,Red
34.33,58.339999999999996,39.98,4,Sandy
26.71,51.41,32.41,3,Clayey
30.66,66.4,52.44,0,Loamy
27.45,57.24000000000001,34.3,3,Clayey
30.59,56.93,49.01,0,Loamy
29.749999999999996,47.56000000000001,33.26,3,Clayey
35.61,68.63,70.0,2,Red
31.43,54.96,40.98,4,Sandy
31.370000000000005,74.91,34.64,2,Red
28.38,51.28,61.42000000000001,4,Sandy
31.44,70.97,62.809999999999995,3,Clayey
39.45,73.14,24.99,4,Sandy
24.779999999999998,50.29,39.4,1,Clayey
25.7,52.74999999999999,36.55,2,Red
26.27,55.47,33.28,2,Red
33.49,63.84,32.92,3,Clayey
34.92,58.53,27.98,3,Clayey
22.929999999999996,52.54,39.37,4,Sandy
26.38,49.88,65.47,1,Clayey
34.28,68.8,43.11,0,Loamy
35.49,70.58,34.23,3,Clayey
32.6,53.68,28.87,3,Clayey
38.65,67.93,70.0,0,Loamy
39.15,68.25,46.6,0,Loamy
32.8,61.46,58.49999999999999,4,Sandy
39.01,65.01,46.91,3,Clayey
32.04,64.28,62.11,1,Clayey
24.88,43.56,53.5,4,Sandy
24.12,50.26,37.62,0,Loamy
27.710000000000004,53.42,37.98,1,Clayey
32.91,64.18,51.89,4,Sandy
30.029999999999998,65.12,38.84,4,Sandy
23.9,43.279999999999994,43.12,3,Clayey
30.41,63.03,49.09,3,Clayey
29.86,50.94,70.0,4,Sandy
37.46,61.25,31.69,3,Clayey
28.75,55.19,20.0,0,Loamy
24.86,58.35,61.89,2,Red
27.63,58.09,46.23,1,Clayey
29.59,65.88,21.2,4,Sandy
28.41,61.99,31.54,2,Red
24.219999999999995,59.74999999999999,30.07,1,Clayey
37.05,66.11,38.47,1,Clayey
28.28,67.72,55.83,2,Red
28.51,55.93000000000001,40.33,2,Red
29.88,64.22,20.0,3,Clayey
25.28,50.64,66.87,2,Red
36.27,74.55,57.03,4,Sandy
29.280000000000005,55.60000000000001,41.79,0,Loamy
40.0,72.78,38.48,2,Red
29.35,67.05,31.67,1,Clayey
28.86,59.22,44.4,4,Sandy
27.1,55.35000000000001,36.61,1,Clayey
28.09,50.46,25.379999999999995,4,Sandy
28.96,54.32,35.97,4,Sandy
27.67,57.87,33.61,3,Clayey
28.57,50.93,44.78,2,Red
37.11,70.83,56.74,3,Clayey
36.28,71.99,35.88,2,Red
33.3,61.330000000000005,50.980000000000004,1,Clayey
26.17,53.24,51.31,1,Clayey
34.55,58.92,68.9,1,Clayey
34.69,78.28,43.78,1,Clayey
29.02,67.93,55.54,3,Clayey
28.189999999999998,60.08,28.35,2,Red
38.69,61.57,53.46000000000001,1,Clayey
34.73,66.96,59.65,3,Clayey
25.55,62.37,41.64,0,Loamy
31.75,58.97999999999999,56.2,3,Clayey
30.51,64.47,31.19,4,Sandy
24.18,53.12,59.3,3,Clayey
30.65,47.72,37.49,3,Clayey
29.91,59.7,54.67000000000001,3,Clayey
34.12,63.6,27.97,2,Red
30.51,52.480000000000004,23.64,3,Clayey
28.09,61.48,39.32,1,Clayey
24.12,53.65,35.22,4,Sandy
33.21,64.79,31.54,3,Clayey
36.7,62.62,24.01,2,Red
34.03,55.38,49.19,4,Sandy
24.489999999999995,51.97999999999999,67.62,3,Clayey
33.42,65.41,63.33,1,Clayey
29.32,57.18,70.0,3,Clayey
27.49,54.22,40.06,3,Clayey
35.27,69.93,44.23,4,Sandy
34.35,67.37,55.82,2,Red
27.52,62.28,31.709999999999997,4,Sandy
33.94,62.099999999999994,56.89999999999999,2,Red
24.779999999999998,59.94,49.61,3,Clayey
33.97,73.31,26.069999999999997,4,Sandy
29.03,51.28,59.82999999999999,3,Clayey
24.13,65.79,35.41,2,Red
37.53,67.28,40.79,3,Clayey
27.939999999999998,59.27,46.39,1,Clayey
26.2,66.49,58.35,1,Clayey
30.71,58.51,42.79,4,Sandy
37.97,62.65,56.53,2,Red
35.46,70.84,62.84,1,Clayey
30.08,61.49,52.42,2,Red
29.05,54.64,49.53,3,Clayey
40.0,72.25,45.19,3,Clayey
22.51,50.31,30.59,3,Clayey
32.06,78.41,36.96,0,Loamy
39.91,60.35,29.4,0,Loamy
32.83,59.11,29.939999999999998,3,Clayey
28.99,56.86,47.2,2,Red
31.080000000000002,73.05,43.81,1,Clayey
36.75,71.25,31.9,4,Sandy
29.59,64.77,26.040000000000003,2,Red
29.95,61.65,70.0,0,Loamy
28.74,51.47,58.63,3,Clayey
37.6,71.43,54.12,3,Clayey
38.31,77.54,38.22,1,Clayey
33.09,65.12,37.71,2,Red
36.17,64.23,54.97,0,Loamy
40.0,58.41,25.989999999999995,3,Clayey
23.4,62.09,20.0,3,Clayey
22.76,48.08,34.55,0,Loamy
23.01,46.97,52.66,4,Sandy
36.87,74.71,25.269999999999996,4,Sandy
26.859999999999996,50.54,67.65,0,Loamy
30.789999999999996,62.82,29.74,1,Clayey
37.88,56.28,34.78,4,Sandy
33.59,73.86,52.09,4,Sandy
24.23,40.870000000000005,63.970000000000006,1,Clayey
29.219999999999995,68.58,68.54,3,Clayey
34.83,74.84,38.55,3,Clayey
40.0,72.53,69.09,0,Loamy
32.53,66.27,24.96,2,Red
34.05,57.39,35.01,0,Loamy
33.84,78.28,54.01,4,Sandy
26.13,59.47,53.78,1,Clayey
32.31,65.98,51.84000000000001,2,Red
27.78,63.49,36.53,2,Red
30.029999999999998,59.76,24.55,4,Sandy
32.22,56.23,20.0,2,Red
29.46,59.59,27.280000000000005,4,Sandy
36.31,72.79,46.6,4,Sandy
25.53,60.96,23.48,1,Clayey
32.69,55.03,46.23,1,Clayey
30.11,57.34,25.96,0,Loamy
32.34,57.71,24.9,0,Loamy
38.2,60.72,31.819999999999997,4,Sandy
38.64,77.51,43.0,4,Sandy
27.61,69.47,34.64,1,Clayey
29.73,65.44,62.53999999999999,4,Sandy
24.65,57.12,52.239999999999995,0,Loamy
24.61,59.11,55.449999999999996,3,Clayey
27.55,50.87,37.69,0,Loamy
27.77,68.01,52.99,1,Clayey
31.080000000000002,59.06,47.05,4,Sandy
27.26,62.160000000000004,33.59,1,Clayey
24.69,55.52,22.39,3,Clayey
33.35,65.13,26.44,3,Clayey
33.4,49.71,50.01,3,Clayey
32.29,62.660000000000004,37.32,3,Clayey
23.479999999999997,58.97999999999999,66.26,3,Clayey
35.91,64.54,51.18,3,Clayey
23.18,59.47999999999999,46.95,4,Sandy
37.6,61.35,36.62,2,Red
34.08,67.3,66.45,1,Clayey
38.16,64.57,44.12,4,Sandy
34.31,75.92,40.55,3,Clayey
28.13,62.38999999999999,53.4,0,Loamy
35.22,56.07,66.76,2,Red
33.39,58.29,46.97,1,Clayey
31.97,56.43000000000001,38.33,2,Red
29.39,52.92000000000001,44.26,2,Red
28.22,63.09,31.790000000000003,0,Loamy
28.99,57.8,41.7,1,Clayey
31.7,60.31,42.96,0,Loamy
28.82,62.02000000000001,40.63,3,Clayey
31.71,52.74999999999999,30.13,3,Clayey
27.04,53.790000000000006,60.68,1,Clayey
28.31,66.5,29.81,3,Clayey
27.83,55.13,30.2,0,Loamy
35.85,70.43,52.65,1,Clayey
32.69,55.160000000000004,54.36,2,Red
25.42,55.67,20.0,0,Loamy
36.08,58.629999999999995,55.26,1,Clayey
32.87,55.38,34.81,0,Loamy
33.54,64.83,36.55,3,Clayey
24.47,48.83,63.86999999999999,3,Clayey
30.37,59.55,46.99,4,Sandy
34.67,56.470000000000006,33.94,1,Clayey
30.850000000000005,62.67,70.0,0,Loamy
30.26,51.93,67.2,4,Sandy
30.08,70.01,35.0,3,Clayey
30.41,57.18,58.29,2,Red
29.58,55.83,32.4,4,Sandy
24.66,51.66,45.41,1,Clayey
33.91,67.92,38.66,1,Clayey
26.95,47.7,20.39,3,Clayey
26.25,56.03,69.41,4,Sandy
26.880000000000003,54.40999999999999,28.3,3,Clayey
38.72,72.63,44.83,1,Clayey
29.2,55.04,68.65,0,Loamy
24.84,54.15,44.72,3,Clayey
31.869999999999997,61.74,41.71,4,Sandy
33.22,55.48,63.02000000000001,2,Red
33.82,72.77,45.9,4,Sandy
40.0,66.66,43.95,1,Clayey
23.32,51.38,36.32,3,Clayey
35.78,74.8,29.82,1,Clayey
28.480000000000004,54.42,23.99,2,Red
26.579999999999995,48.73,49.63,0,Loamy
33.25,59.02,58.34,1,Clayey
32.1,66.19,31.380000000000003,3,Clayey
21.71,58.45,32.63,4,Sandy
37.74,72.77,41.36,3,Clayey
40.0,74.04,47.46,1,Clayey
26.52,54.16,39.44,3,Clayey
31.339999999999996,61.15,61.58,1,Clayey
26.47,52.11,39.99,1,Clayey
25.28,45.69,24.19,0,Loamy
31.120000000000005,58.29,37.01,3,Clayey
27.26,62.29,46.78,4,Sandy
24.520000000000003,45.6,63.28,2,Red
35.75,63.57,38.89,0,Loamy
30.840000000000003,63.15,54.37,1,Clayey
28.63,52.84,34.25,3,Clayey
32.94,72.52,37.15,4,Sandy
37.38,69.43,42.68,0,Loamy
22.27,40.25,63.8,3,Clayey
25.840000000000003,44.81,44.37,2,Red
33.02,49.449999999999996,31.28,1,Clayey
30.45,57.02,53.78,4,Sandy
37.66,55.23,31.769999999999996,3,Clayey
34.19,63.11,35.01,3,Clayey
32.13,55.38,43.65,1,Clayey
36.31,62.76,31.8,4,Sandy
30.0,48.39000000000001,24.07,3,Clayey
32.96,52.26,42.35,3,Clayey
